WsWaIdx,DateHrGmt,DateHrLwt,FcastHr,Tsfc_F,Tdew_F,Twet_F,Rh_PCT,Psfc_MB,CldCov_PCT,Twc_F,Tapp_F,Spd_KTS,Dir_DEG,PcpPrevHr_IN,DnSol_WsqM,DiffHorz_WsqM,DirNormIr_WsqM,Spd_MPH
39899,2014-07-22-00,2014-07-21-18,0,82.4,66.2,70.9,58,995.5,0,82.4,85.1,6,170,0.00,257,114,454,7
39899,2014-07-22-01,2014-07-21-19,0,82.4,64.4,70.0,55,995.5,0,82.4,84.5,7,190,0.00,90,68,160,8
39899,2014-07-22-02,2014-07-21-20,0,80.6,66.2,70.5,62,995.5,0,80.6,83.3,8,170,0.00,0,0,0,9
39899,2014-07-22-03,2014-07-21-21,0,78.8,66.2,69.8,65,995.3,0,78.8,81.5,9,180,0.00,0,0,0,10
39899,2014-07-22-04,2014-07-21-22,0,77.0,66.1,69.3,69,995.4,0,77.0,79.8,9,180,0.00,0,0,0,10
39899,2014-07-22-05,2014-07-21-23,0,77.0,65.6,69.0,68,1017.8,0,77.0,79.7,10,180,0.00,0,0,0,12
39899,2014-07-22-06,2014-07-22-00,0,75.2,64.3,67.7,69,995.2,0,75.2,78.2,10,180,0.00,0,0,0,12
39899,2014-07-22-07,2014-07-22-01,0,73.4,64.3,67.1,73,995.5,0,73.4,77.0,10,200,0.00,0,0,0,12
39899,2014-07-22-08,2014-07-22-02,0,73.4,64.3,67.1,73,995.2,0,73.4,77.0,11,180,0.00,0,0,0,13
39899,2014-07-22-09,2014-07-22-03,0,71.6,64.3,66.6,78,995.2,0,71.6,76.1,11,200,0.00,0,0,0,13
39899,2014-07-22-10,2014-07-22-04,0,71.6,64.3,66.6,78,995.5,0,71.6,76.1,11,220,0.00,0,0,0,13
39899,2014-07-22-11,2014-07-22-05,0,72.0,64.7,66.6,78,1017.8,0,72.0,76.3,12,220,0.00,0,0,0,14
39899,2014-07-22-12,2014-07-22-06,0,75.2,64.3,67.7,69,1017.8,6,75.2,78.2,13,200,0.00,84,73,76,15
39899,2014-07-22-13,2014-07-22-07,0,78.8,66.2,69.8,65,1017.5,20,78.8,81.5,13,200,0.00,253,106,445,15
39899,2014-07-22-14,2014-07-22-08,0,82.4,66.2,70.9,58,1016.8,6,82.4,85.1,14,210,0.00,439,108,656,16
39899,2014-07-22-15,2014-07-22-09,0,84.2,68.0,72.4,58,993.9,82,84.2,87.9,13,210,0.00,563,205,540,15
39899,2014-07-22-16,2014-07-22-10,0,87.8,69.8,74.5,55,993.6,100,87.8,93.4,12,210,0.00,603,348,323,14
39899,2014-07-22-17,2014-07-22-11,0,87.8,69.8,74.5,55,993.2,97,87.8,93.4,14,230,0.00,699,401,339,16
39899,2014-07-22-18,2014-07-22-12,0,89.6,71.7,76.4,56,992.2,85,89.6,97.1,15,210,0.00,857,338,561,17
39899,2014-07-22-19,2014-07-22-13,0,91.4,71.7,76.5,52,992.2,13,91.4,99.5,13,210,0.00,893,273,673,15
39899,2014-07-22-20,2014-07-22-14,0,89.6,73.4,77.4,59,991.2,3,89.6,98.6,14,210,0.00,842,255,672,16
39899,2014-07-22-21,2014-07-22-15,0,89.6,73.4,77.4,59,991.2,19,89.6,98.6,15,220,0.00,730,223,650,17
39899,2014-07-22-22,2014-07-22-16,0,87.8,75.2,78.1,66,990.9,3,87.8,97.7,13,220,0.00,598,151,689,15
39899,2014-07-22-23,2014-07-22-17,0,87.8,75.2,78.1,66,991.6,0,87.8,97.7,13,210,0.00,426,102,660,15
39899,2014-07-23-00,2014-07-22-18,0,87.8,75.2,78.1,66,991.6,1,87.8,97.7,12,210,0.00,248,112,432,14
39899,2014-07-23-01,2014-07-22-19,0,86.0,75.2,77.7,70,991.9,10,86.0,95.1,10,230,0.00,82,64,138,12
39899,2014-07-23-02,2014-07-22-20,0,84.2,75.1,77.2,74,991.9,12,84.2,92.5,11,240,0.00,0,0,0,13
39899,2014-07-23-03,2014-07-22-21,0,84.2,75.1,77.2,74,991.6,67,84.2,92.5,9,230,0.03,0,0,0,10
39899,2014-07-23-04,2014-07-22-22,0,78.8,73.3,74.8,84,992.9,90,78.8,83.9,12,230,0.05,0,0,0,14
39899,2014-07-23-05,2014-07-22-23,0,75.9,71.7,72.1,87,1015.5,95,75.9,80.0,11,10,0.02,0,0,0,13
39899,2014-07-23-06,2014-07-23-00,0,73.4,66.1,68.3,78,994.6,62,73.4,77.1,9,0,0.00,0,0,0,10
39899,2014-07-23-07,2014-07-23-01,0,69.8,60.7,63.8,73,995.2,15,69.1,69.1,23,30,0.00,0,0,0,26
39899,2014-07-23-08,2014-07-23-02,0,68.0,58.9,62.2,73,995.2,24,66.6,66.6,24,10,0.00,0,0,0,28
39899,2014-07-23-09,2014-07-23-03,0,66.2,57.1,60.5,73,995.9,17,64.3,64.3,23,360,0.00,0,0,0,26
39899,2014-07-23-10,2014-07-23-04,0,66.9,57.5,60.3,72,1018.2,23,65.4,65.4,21,360,0.00,0,0,0,24
39899,2014-07-23-11,2014-07-23-05,0,66.2,58.9,61.6,78,996.9,34,64.6,64.6,20,10,0.00,0,0,0,23
39899,2014-07-23-12,2014-07-23-06,0,68.0,58.9,62.2,73,997.2,99,66.9,66.9,21,20,0.00,37,37,0,24
39899,2014-07-23-13,2014-07-23-07,0,69.8,57.1,61.6,64,997.9,100,69.8,69.8,14,20,0.00,74,74,0,16
39899,2014-07-23-14,2014-07-23-08,0,71.6,57.1,62.2,60,998.2,100,71.6,76.2,21,10,0.00,152,151,0,24
39899,2014-07-23-15,2014-07-23-09,0,69.8,57.1,61.6,64,998.2,100,69.8,69.8,15,0,0.00,263,238,38,17
39899,2014-07-23-16,2014-07-23-10,0,71.6,57.1,62.2,60,998.4,100,71.6,76.2,20,30,0.00,450,298,193,23
39899,2014-07-23-17,2014-07-23-11,0,71.6,55.4,61.4,57,998.7,95,71.6,76.2,20,40,0.00,604,353,286,23
39899,2014-07-23-18,2014-07-23-12,0,73.4,51.8,60.2,47,998.2,58,73.4,76.3,17,40,0.00,866,347,562,20
39899,2014-07-23-19,2014-07-23-13,0,73.4,53.6,61.1,50,998.2,7,73.4,76.5,19,30,0.00,941,211,792,22
39899,2014-07-23-20,2014-07-23-14,0,73.4,51.8,60.2,47,998.2,2,73.4,76.3,14,30,0.00,897,165,839,16
39899,2014-07-23-21,2014-07-23-15,0,71.6,53.6,60.4,53,997.9,4,71.6,76.1,20,40,0.00,792,131,848,23
39899,2014-07-23-22,2014-07-23-16,0,69.8,53.6,59.7,56,998.2,0,69.3,69.3,20,40,0.00,638,93,841,23
39899,2014-07-23-23,2014-07-23-17,0,68.0,51.7,58.2,56,998.2,0,67.0,67.0,20,20,0.00,458,72,791,23
39899,2014-07-24-00,2014-07-23-18,0,66.2,49.9,56.6,56,998.2,8,64.6,64.6,19,20,0.00,272,118,492,22
39899,2014-07-24-01,2014-07-23-19,0,64.4,51.7,56.9,64,998.1,2,62.3,62.3,19,20,0.00,92,61,239,22
39899,2014-07-24-02,2014-07-23-20,0,64.4,51.7,56.9,64,997.6,2,62.4,62.4,18,10,0.00,0,0,0,21
39899,2014-07-24-03,2014-07-23-21,0,64.4,51.7,56.9,64,997.9,2,62.5,62.5,17,10,0.00,0,0,0,20
39899,2014-07-24-04,2014-07-23-22,0,64.4,53.5,57.8,68,997.9,6,62.7,62.7,16,360,0.00,0,0,0,18
39899,2014-07-24-05,2014-07-23-23,0,64.0,53.6,56.4,69,1020.5,0,62.3,62.3,15,360,0.00,0,0,0,17
39899,2014-07-24-06,2014-07-24-00,0,64.4,53.5,57.8,68,997.9,2,63.0,63.0,14,360,0.00,0,0,0,16
39899,2014-07-24-07,2014-07-24-01,0,62.6,55.3,58.1,77,997.9,2,61.3,61.3,10,350,0.00,0,0,0,12
39899,2014-07-24-08,2014-07-24-02,0,60.8,55.3,57.4,82,997.5,2,59.1,59.1,10,330,0.00,0,0,0,12
39899,2014-07-24-09,2014-07-24-03,0,60.8,55.3,57.4,82,997.9,5,59.1,59.1,10,340,0.00,0,0,0,12
39899,2014-07-24-10,2014-07-24-04,0,60.8,55.3,57.4,82,998.5,3,59.3,59.3,9,340,0.00,0,0,0,10
39899,2014-07-24-11,2014-07-24-05,0,62.6,55.3,58.1,77,998.9,3,61.6,61.6,9,350,0.00,0,0,0,10
39899,2014-07-24-12,2014-07-24-06,0,66.2,55.3,59.4,68,998.9,3,66.0,66.0,9,30,0.00,84,67,117,10
39899,2014-07-24-13,2014-07-24-07,0,69.8,55.3,60.7,60,999.7,1,69.8,69.8,8,20,0.00,258,132,388,9
39899,2014-07-24-14,2014-07-24-08,0,69.8,57.1,61.6,64,999.1,1,69.8,69.8,11,50,0.00,448,101,691,13
39899,2014-07-24-15,2014-07-24-09,0,69.8,53.6,59.7,56,998.9,1,69.8,69.8,11,30,0.00,629,135,749,13
39899,2014-07-24-16,2014-07-24-10,0,73.4,51.8,60.2,47,998.8,1,73.4,76.3,10,50,0.00,781,173,772,12
39899,2014-07-24-17,2014-07-24-11,0,73.4,48.2,58.5,41,998.9,1,73.4,75.9,9,10,0.00,894,184,810,10
39899,2014-07-24-18,2014-07-24-12,0,73.4,44.6,57.0,36,998.2,0,73.4,75.4,9,30,0.00,950,195,819,10
39899,2014-07-24-19,2014-07-24-13,0,73.4,48.2,58.5,41,997.5,0,73.4,75.9,6,40,0.00,955,163,861,7
39899,2014-07-24-20,2014-07-24-14,0,73.4,48.2,58.5,41,997.5,0,73.4,75.9,6,20,0.00,903,151,864,7
39899,2014-07-24-21,2014-07-24-15,0,73.4,46.4,57.6,38,996.3,0,73.4,75.6,7,70,0.00,800,121,874,8
39899,2014-07-24-22,2014-07-24-16,0,73.4,46.4,57.6,38,995.5,0,73.4,75.6,7,70,0.00,650,88,869,8
39899,2014-07-24-23,2014-07-24-17,0,71.6,46.4,57.1,41,996.5,0,71.6,75.3,7,80,0.00,472,69,828,8
39899,2014-07-25-00,2014-07-24-18,0,69.8,46.4,56.3,43,996.5,0,69.8,69.8,5,90,0.00,276,115,518,6
39899,2014-07-25-01,2014-07-24-19,0,68.0,48.2,56.4,49,996.2,10,68.0,68.0,5,110,0.00,94,61,259,6
39899,2014-07-25-02,2014-07-24-20,0,66.2,49.9,56.6,56,996.2,26,66.2,66.2,8,140,0.00,0,0,0,9
39899,2014-07-25-03,2014-07-24-21,0,66.2,51.7,57.6,60,996.3,75,66.2,66.2,7,140,0.00,0,0,0,8
39899,2014-07-25-04,2014-07-24-22,0,64.4,51.7,56.9,64,995.5,45,64.0,64.0,8,160,0.00,0,0,0,9
39899,2014-07-25-05,2014-07-24-23,0,64.9,50.6,56.0,60,1017.8,0,64.4,64.4,9,160,0.00,0,0,0,10
39899,2014-07-25-06,2014-07-25-00,0,62.6,51.7,56.2,68,995.5,1,61.4,61.4,10,210,0.00,0,0,0,12
39899,2014-07-25-07,2014-07-25-01,0,62.6,51.7,56.2,68,995.5,0,61.8,61.8,8,220,0.00,0,0,0,9
39899,2014-07-25-08,2014-07-25-02,0,60.8,51.7,55.4,72,994.9,0,59.6,59.6,8,170,0.00,0,0,0,9
39899,2014-07-25-09,2014-07-25-03,0,60.8,51.7,55.4,72,995.9,26,59.4,59.4,9,210,0.00,0,0,0,10
39899,2014-07-25-10,2014-07-25-04,0,62.6,51.7,56.2,68,994.2,1,61.6,61.6,9,180,0.00,0,0,0,10
39899,2014-07-25-11,2014-07-25-05,0,62.6,51.7,56.2,68,995.9,2,61.5,61.5,9,220,0.00,0,0,0,10
39899,2014-07-25-12,2014-07-25-06,0,64.4,53.5,57.8,68,996.5,37,63.6,63.6,10,200,0.00,78,64,98,12
39899,2014-07-25-13,2014-07-25-07,0,66.2,53.5,58.5,64,996.5,99,66.1,66.1,9,200,0.00,203,124,242,10
39899,2014-07-25-14,2014-07-25-08,0,69.8,55.3,60.7,60,995.9,99,69.8,69.8,9,190,0.00,242,214,57,10
39899,2014-07-25-15,2014-07-25-09,0,71.6,57.1,62.2,60,993.9,96,71.6,76.2,8,180,0.00,550,233,482,9
39899,2014-07-25-16,2014-07-25-10,0,73.4,59.0,64.0,61,993.9,98,73.4,76.9,9,200,0.00,616,352,336,10
39899,2014-07-25-17,2014-07-25-11,0,73.4,57.2,63.0,57,993.6,98,73.4,76.8,9,210,0.00,689,413,315,10
39899,2014-07-25-18,2014-07-25-12,0,75.2,57.2,63.7,54,989.9,98,75.2,77.5,10,180,0.00,767,448,346,12
39899,2014-07-25-19,2014-07-25-13,0,75.2,59.0,64.5,57,992.6,13,75.2,77.7,13,180,0.00,902,268,691,15
39899,2014-07-25-20,2014-07-25-14,0,73.4,59.0,64.0,61,991.9,98,73.4,76.9,9,230,0.00,270,260,12,10
39899,2014-07-25-21,2014-07-25-15,0,73.4,59.0,64.0,61,991.9,78,73.4,76.9,8,230,0.00,482,269,274,9
39899,2014-07-25-22,2014-07-25-16,0,73.4,60.7,65.1,65,991.6,75,73.4,76.9,9,220,0.00,363,300,98,10
39899,2014-07-25-23,2014-07-25-17,0,73.4,60.7,65.1,65,991.2,100,73.4,76.9,11,200,0.00,124,124,0,13
39899,2014-07-26-00,2014-07-25-18,0,73.4,59.0,64.0,61,991.2,97,73.4,76.9,12,190,0.00,45,45,0,14
39899,2014-07-26-01,2014-07-25-19,0,73.4,60.7,65.1,65,991.2,87,73.4,76.9,11,220,0.00,32,32,0,13
39899,2014-07-26-02,2014-07-25-20,0,73.4,60.7,65.1,65,991.6,87,73.4,76.9,11,210,0.00,0,0,0,13
39899,2014-07-26-03,2014-07-25-21,0,71.6,60.7,64.5,69,991.2,43,71.6,76.2,11,210,0.00,0,0,0,13
39899,2014-07-26-04,2014-07-25-22,0,71.6,60.7,64.5,69,990.9,17,71.6,76.2,12,210,0.00,0,0,0,14
39899,2014-07-26-05,2014-07-25-23,0,72.0,59.9,63.7,66,1013.1,3,72.0,76.4,12,210,0.00,0,0,0,14
39899,2014-07-26-06,2014-07-26-00,0,71.6,60.7,64.5,69,1013.1,0,71.6,76.2,12,210,0.00,0,0,0,14
39899,2014-07-26-07,2014-07-26-01,0,71.6,60.7,64.5,69,989.2,1,71.6,76.2,8,210,0.00,0,0,0,9
39899,2014-07-26-08,2014-07-26-02,0,69.8,60.7,63.8,73,988.9,0,69.8,69.8,7,210,0.00,0,0,0,8
39899,2014-07-26-09,2014-07-26-03,0,71.6,60.7,64.5,69,988.9,0,71.6,76.2,7,220,0.00,0,0,0,8
39899,2014-07-26-10,2014-07-26-04,0,71.6,60.7,64.5,69,988.6,0,71.6,76.2,7,200,0.00,0,0,0,8
39899,2014-07-26-11,2014-07-26-05,0,71.6,62.5,65.4,73,988.6,0,71.6,76.2,7,210,0.00,0,0,0,8
39899,2014-07-26-12,2014-07-26-06,0,71.6,62.5,65.4,73,988.6,6,71.6,76.2,7,200,0.00,72,64,58,8
39899,2014-07-26-13,2014-07-26-07,0,73.4,64.3,67.1,73,988.6,2,73.4,77.0,7,200,0.00,233,144,277,8
39899,2014-07-26-14,2014-07-26-08,0,75.2,66.1,69.0,74,987.9,5,75.2,78.4,6,210,0.00,412,129,568,7
39899,2014-07-26-15,2014-07-26-09,0,77.0,66.1,69.3,69,988.6,1,77.0,79.8,4,200,0.00,586,176,625,5
39899,2014-07-26-16,2014-07-26-10,0,77.0,66.8,69.8,71,1010.7,2,77.0,80.0,2,200,0.00,731,230,640,2
39899,2014-07-26-17,2014-07-26-11,0,80.6,66.2,70.5,62,987.2,2,80.6,83.3,2,0,0.00,842,257,669,2
39899,2014-07-26-18,2014-07-26-12,0,82.4,66.2,70.9,58,986.6,100,82.4,85.1,3,140,0.00,892,268,679,3
39899,2014-07-26-19,2014-07-26-13,0,82.4,69.8,73.3,66,986.9,77,82.4,86.7,4,240,0.00,885,277,664,5
39899,2014-07-26-20,2014-07-26-14,0,82.4,71.6,74.4,70,987.2,60,82.4,87.6,1,270,0.00,742,331,475,1
39899,2014-07-26-21,2014-07-26-15,0,82.4,71.6,74.4,70,987.6,51,82.4,87.6,2,250,0.00,711,239,610,2
39899,2014-07-26-22,2014-07-26-16,0,82.4,71.6,74.4,70,987.6,96,82.4,87.6,2,240,0.00,331,211,186,2
39899,2014-07-26-23,2014-07-26-17,0,80.6,71.5,73.9,74,987.2,90,80.6,85.3,3,250,0.00,322,197,260,3
39899,2014-07-27-00,2014-07-26-18,0,80.6,71.5,73.9,74,986.9,84,80.6,85.3,1,230,0.00,187,137,163,1
39899,2014-07-27-01,2014-07-26-19,0,78.8,71.5,73.6,79,986.9,94,78.8,83.2,5,250,0.00,42,40,20,6
39899,2014-07-27-02,2014-07-26-20,0,78.8,71.5,73.6,79,987.2,97,78.8,83.2,5,240,0.00,0,0,0,6
39899,2014-07-27-03,2014-07-26-21,0,78.8,71.5,73.6,79,987.6,100,78.8,83.2,6,260,0.00,0,0,0,7
39899,2014-07-27-04,2014-07-26-22,0,75.2,71.5,72.6,89,987.9,85,75.2,79.3,4,240,0.00,0,0,0,5
39899,2014-07-27-05,2014-07-26-23,0,75.2,71.5,72.6,89,987.6,44,75.2,79.3,4,220,0.00,0,0,0,5
39899,2014-07-27-06,2014-07-27-00,0,75.2,71.5,72.6,89,986.9,95,75.2,79.3,5,230,0.00,0,0,0,6
39899,2014-07-27-07,2014-07-27-01,0,73.4,71.5,72.0,94,986.6,27,73.4,77.7,6,0,0.00,0,0,0,7
39899,2014-07-27-08,2014-07-27-02,0,73.4,69.7,70.8,89,986.6,64,73.4,77.4,6,230,0.00,0,0,0,7
39899,2014-07-27-09,2014-07-27-03,0,71.6,69.7,70.2,94,986.2,77,71.6,76.2,6,250,0.00,0,0,0,7
39899,2014-07-27-10,2014-07-27-04,0,71.6,69.7,70.2,94,985.9,65,71.6,76.2,7,270,0.00,0,0,0,8
39899,2014-07-27-11,2014-07-27-05,0,73.0,69.8,69.3,90,1008.0,98,73.0,77.1,8,280,0.00,0,0,0,9
39899,2014-07-27-12,2014-07-27-06,0,75.2,71.5,72.6,89,985.9,96,75.2,79.3,8,280,0.00,31,31,0,9
39899,2014-07-27-13,2014-07-27-07,0,80.6,71.5,73.9,74,985.2,19,80.6,85.3,7,260,0.00,228,143,266,8
39899,2014-07-27-14,2014-07-27-08,0,82.4,68.0,72.1,62,984.9,84,82.4,85.9,8,250,0.00,259,204,112,9
39899,2014-07-27-15,2014-07-27-09,0,86.0,66.2,72.0,52,985.2,98,86.0,89.1,9,260,0.00,196,194,2,10
39899,2014-07-27-16,2014-07-27-10,0,86.0,62.7,70.0,46,984.2,47,86.0,87.6,11,260,0.00,623,343,358,13
39899,2014-07-27-17,2014-07-27-11,0,87.8,57.3,67.7,36,983.9,3,87.8,87.8,12,270,0.00,853,253,688,14
39899,2014-07-27-18,2014-07-27-12,0,87.8,55.5,66.5,33,983.9,3,87.8,87.8,15,270,0.00,915,253,722,17
39899,2014-07-27-19,2014-07-27-13,0,75.0,59.6,63.5,59,984.6,0,75.0,77.7,13,290,0.00,913,235,740,15
39899,2014-07-27-20,2014-07-27-14,0,84.2,55.5,65.4,37,984.2,94,84.2,84.2,19,280,0.01,592,348,282,22
39899,2014-07-27-21,2014-07-27-15,0,82.4,55.5,65.1,40,984.9,78,82.4,82.4,20,310,0.03,447,287,207,23
39899,2014-07-27-22,2014-07-27-16,0,78.8,55.4,63.9,45,985.6,34,78.8,79.4,18,310,0.00,549,210,529,21
39899,2014-07-27-23,2014-07-27-17,0,77.0,55.4,63.1,47,986.2,2,77.0,78.3,17,310,0.00,428,93,698,20
39899,2014-07-28-00,2014-07-27-18,0,75.2,55.4,62.5,50,987.2,0,75.2,77.4,19,310,0.00,248,121,418,22
39899,2014-07-28-01,2014-07-27-19,0,73.4,57.2,63.0,57,987.9,4,73.4,76.8,15,310,0.00,76,58,148,17
39899,2014-07-28-02,2014-07-27-20,0,69.8,62.5,64.9,78,988.9,0,69.7,69.7,16,300,0.03,0,0,0,18
39899,2014-07-28-03,2014-07-27-21,0,68.0,62.5,64.4,83,989.9,52,67.3,67.3,16,20,0.00,0,0,0,18
39899,2014-07-28-04,2014-07-27-22,0,66.2,57.1,60.5,73,990.2,95,65.4,65.4,13,20,0.00,0,0,0,15
39899,2014-07-28-05,2014-07-27-23,0,66.2,53.5,58.5,64,990.6,100,64.5,64.5,21,10,0.00,0,0,0,24
39899,2014-07-28-06,2014-07-28-00,0,66.2,51.7,57.6,60,990.9,99,64.3,64.3,23,350,0.01,0,0,0,26
39899,2014-07-28-07,2014-07-28-01,0,66.2,51.7,57.6,60,991.2,100,65.1,65.1,15,350,0.01,0,0,0,17
39899,2014-07-28-08,2014-07-28-02,0,64.4,53.5,57.8,68,991.6,100,62.1,62.1,21,330,0.00,0,0,0,24
39899,2014-07-28-09,2014-07-28-03,0,62.6,51.7,56.2,68,992.6,91,59.7,59.7,21,330,0.00,0,0,0,24
39899,2014-07-28-10,2014-07-28-04,0,62.6,51.7,56.2,68,993.2,50,59.7,59.7,21,330,0.00,0,0,0,24
39899,2014-07-28-11,2014-07-28-05,0,62.6,49.9,55.1,63,993.6,17,59.7,59.7,21,340,0.00,0,0,0,24
39899,2014-07-28-12,2014-07-28-06,0,62.6,51.7,56.2,68,994.6,30,59.7,59.7,21,350,0.00,65,51,106,24
39899,2014-07-28-13,2014-07-28-07,0,64.4,49.9,56.0,60,995.2,99,62.7,62.7,16,350,0.00,135,126,29,18
39899,2014-07-28-14,2014-07-28-08,0,66.2,49.9,56.6,56,995.2,100,64.9,64.9,17,10,0.00,151,150,1,20
39899,2014-07-28-15,2014-07-28-09,0,68.0,50.0,57.4,53,995.9,100,67.2,67.2,17,10,0.00,202,196,9,20
39899,2014-07-28-16,2014-07-28-10,0,68.0,46.4,55.7,46,996.2,100,67.1,67.1,18,10,0.00,301,232,89,21
39899,2014-07-28-17,2014-07-28-11,0,69.8,42.8,54.9,38,996.2,95,69.4,69.4,19,350,0.00,385,263,141,22
39899,2014-07-28-18,2014-07-28-12,0,71.6,42.8,55.4,35,996.5,99,71.6,74.7,19,20,0.00,549,398,164,22
39899,2014-07-28-19,2014-07-28-13,0,71.6,44.6,56.3,38,996.2,54,71.6,75.0,18,20,0.00,866,333,582,21
39899,2014-07-28-20,2014-07-28-14,0,73.4,46.4,57.6,38,996.2,4,73.4,75.6,17,350,0.00,887,160,841,20
39899,2014-07-28-21,2014-07-28-15,0,71.6,50.0,58.5,46,996.2,4,71.6,75.8,17,30,0.00,775,159,800,20
39899,2014-07-28-22,2014-07-28-16,0,72.0,49.5,58.2,45,1018.5,51,72.0,75.8,16,30,0.00,591,172,656,18
39899,2014-07-28-23,2014-07-28-17,0,69.8,51.8,58.9,53,995.9,67,69.8,69.8,14,40,0.00,389,182,432,16
39899,2014-07-29-00,2014-07-28-18,0,66.2,51.7,57.6,60,995.5,84,65.6,65.6,12,90,0.00,134,116,58,14
39899,2014-07-29-01,2014-07-28-19,0,64.4,51.7,56.9,64,995.9,100,64.4,64.4,1,100,0.00,28,28,0,1
39899,2014-07-29-02,2014-07-28-20,0,64.4,49.9,56.0,60,995.9,100,64.4,64.4,5,0,0.00,0,0,0,6
39899,2014-07-29-03,2014-07-28-21,0,64.4,49.9,56.0,60,995.5,100,64.4,64.4,4,200,0.00,0,0,0,5
39899,2014-07-29-04,2014-07-28-22,0,62.6,51.7,56.2,68,995.2,100,62.6,62.6,5,230,0.00,0,0,0,6
39899,2014-07-29-05,2014-07-28-23,0,64.4,51.7,56.9,64,995.2,100,64.3,64.3,7,190,0.00,0,0,0,8
39899,2014-07-29-06,2014-07-29-00,0,64.4,53.5,57.8,68,994.9,94,64.4,64.4,3,0,0.00,0,0,0,3
39899,2014-07-29-07,2014-07-29-01,0,62.6,53.5,57.0,72,994.6,48,62.6,62.6,4,0,0.00,0,0,0,5
39899,2014-07-29-08,2014-07-29-02,0,62.6,53.5,57.0,72,994.6,0,62.3,62.3,6,0,0.00,0,0,0,7
39899,2014-07-29-09,2014-07-29-03,0,60.8,53.5,56.4,77,994.6,2,59.2,59.2,10,250,0.00,0,0,0,12
39899,2014-07-29-10,2014-07-29-04,0,60.1,52.8,54.8,77,1016.8,0,58.4,58.4,9,250,0.00,0,0,0,10
39899,2014-07-29-11,2014-07-29-05,0,62.6,55.3,58.1,77,995.2,1,61.4,61.4,10,240,0.00,0,0,0,12
